"city","customer_age","customer_name","customer_segment","discount","order_date","order_id","order_priority","order_quantity","product_base_margin","product_category","product_container","product_name","product_subcategory","profit","region","row_id","sales","ship_date","ship_mode","shipping_cost","state","unit_price","zip_code","order_year","order_quarter","order_month","order_month_name","shipping_days","profit_margin_pct","is_loss_making","discount_band"
"Hanson","","Bradley Drucker","Small Business","0.06","2012-01-11","33797","Not Specified","18","0.52","Office Supplies","Medium Box","Holmes Odor Grabber","Appliances","-22.37","East","4756","262.94","2012-01-12","Regular Air","6.75","MA","14.42","2341","2012","Q1","1","January","1","-8.507644329504831","1","6-10%"
"Springfield","","Alan Barnes","Corporate","0.06","2012-01-11","19655","High","31","0.51","Technology","Small Pack","Verbatim DVD-R 4.7GB authoring disc","Computer Peripherals","304.42","Central","2726","1143.45","2012-01-12","Regular Air","1.99","Illinois","39.24","62701","2012","Q1","1","January","1","26.62293935021208","0","6-10%"
"Hawthorne","","Bradley Drucker","Small Business","0.05","2012-01-11","33797","Not Specified","29","0.49","Furniture","Small Box","Eldon Image Series Black Desk Accessories","Office Furnishings","-103.78","East","4757","138.17","2012-01-13","Express Air","6.6","New Jersey","4.14","7506","2012","Q1","1","January","2","-75.11037128175437","1","1-5%"
"Lebanon","","Andy Gerbode","Consumer","0.08","2012-01-11","21830","Low","19","0.56","Technology","Jumbo Box","Okidata ML320 Series Turbo Dot Matrix Printers","Office Machines","906.8","South","3040","6991.65","2012-01-18","Delivery Truck","12.06","Tennessee","399.98","37087","2012","Q1","1","January","7","12.969756781303413","0","6-10%"
"Florence","","Cindy Schnelling","Corporate","0.09","2012-01-12","20549","Not Specified","40","0.67","Office Supplies","Small Box","Fellowes Super Stor/Drawer®","Storage & Organization","-568.71","South","2855","1030.09","2012-01-13","Regular Air","19.99","Kentucky","27.75","41042","2012","Q1","1","January","1","-55.20973895484861","1","6-10%"
"Englewood","","Greg Matthias","Home Office","0.05","2012-01-12","7461","Low","12","0.55","Furniture","Jumbo Drum","Global Leather Executive Chair","Chairs & Chairmats","593.79","West","1024","4080.3","2012-01-14","Delivery Truck","39.0","Colorado","350.99","80112","2012","Q1","1","January","2","14.552606425998087","0","1-5%"
"Gaithersburg","","Rick Reed","Consumer","0.04","2012-01-12","43362","Critical","33","0.35","Office Supplies","Wrap Bag","Prang Dustless Chalk Sticks","Pens & Art Supplies","2.72","East","6123","58.48","2012-01-14","Regular Air","1.0","Maryland","1.68","20877","2012","Q1","1","January","2","4.651162790697675","0","1-5%"
"Fort Thomas","","Liz Price","Consumer","0.1","2012-01-12","27813","Medium","10","0.74","Technology","Small Box","Targus USB Numeric Keypad","Computer Peripherals","-131.03","South","3901","401.14","2012-01-14","Regular Air","6.5","Kentucky","40.98","41075","2012","Q1","1","January","2","-32.664406441641326","1","6-10%"
"Gaithersburg","","Rick Reed","Consumer","0.03","2012-01-12","43362","Critical","45","0.61","Furniture","Jumbo Drum","Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat","Chairs & Chairmats","4276.73","East","6122","15963.09","2012-01-15","Delivery Truck","30.0","Maryland","350.98","20877","2012","Q1","1","January","3","26.791366834366027","0","1-5%"
"Springfield","","Guy Thornton","Corporate","0.01","2012-01-12","37862","Not Specified","27","0.57","Office Supplies","Small Box","Belkin 8 Outlet SurgeMaster II Gold Surge Protector","Appliances","452.49","Central","5327","1603.27","2012-01-15","Regular Air","3.99","MO","59.98","65807","2012","Q1","1","January","3","28.22294435746942","0","1-5%"
"Englewood","","Greg Matthias","Home Office","0.0","2012-01-12","7461","Low","28","0.38","Office Supplies","Small Box","#10- 4 1/8"" x 9 1/2"" Recycled Envelopes","Envelopes","111.4","West","1025","260.79","2012-01-16","Regular Air","1.39","Colorado","8.74","80112","2012","Q1","1","January","4","42.71636182368956","0","0%"
"Englewood","","Greg Matthias","Home Office","0.02","2012-01-12","7461","Low","44","0.83","Office Supplies","Wrap Bag","Brites Rubber Bands, 1 1/2 oz. Box","Rubber Bands","-16.72","West","1026","90.35","2012-01-16","Regular Air","0.7","Colorado","1.98","80112","2012","Q1","1","January","4","-18.50581073602656","1","1-5%"
"College Park","","Michelle Huthwaite","Home Office","0.06","2012-01-13","51623","Critical","17","0.43","Furniture","Small Box","Eldon® Wave Desk Accessories","Office Furnishings","-66.58","East","7241","39.23","2012-01-13","Regular Air","5.33","Maryland","2.08","20740","2012","Q1","1","January","0","-169.71705327555443","1","6-10%"
"Manteca","","Brian Stugart","Corporate","0.02","2012-01-13","13602","Low","13","0.37","Office Supplies","Small Box","Xerox 1910","Paper","267.67","West","1895","660.99","2012-01-13","Regular Air","5.09","California","48.04","95336","2012","Q1","1","January","0","40.49531762961618","0","1-5%"
"Pembroke Pines","","Mike Gockenbach","Consumer","0.07","2012-01-13","25541","Low","50","0.36","Office Supplies","Small Box","Xerox 1903","Paper","-111.34","South","3582","297.76","2012-01-15","Regular Air","5.79","Florida","5.98","33024","2012","Q1","1","January","2","-37.39253089736701","1","6-10%"
"Manteca","","Brian Stugart","Corporate","0.03","2012-01-13","13602","Low","3","0.56","Technology","Jumbo Drum","Panasonic KX-P1150 Dot Matrix Printer","Office Machines","-377.9019","West","1894","445.34","2012-01-18","Delivery Truck","17.85","California","145.45","95336","2012","Q1","1","January","5","-84.85694076435982","1","1-5%"
"Post Falls","","Tamara Manning","Corporate","0.06","2012-01-14","43911","Medium","29","0.6","Furniture","Large Box","Telescoping Adjustable Floor Lamp","Office Furnishings","-53.89","West","6200","577.89","2012-01-14","Regular Air","11.17","Idaho","19.99","83854","2012","Q1","1","January","0","-9.325304123622143","1","6-10%"
"Germantown","","Toby Swindell","Small Business","0.1","2012-01-14","30567","Not Specified","14","0.58","Office Supplies","Jumbo Drum","1.7 Cubic Foot Compact ""Cube"" Office Refrigerators","Appliances","-368.02","South","4291","2690.84","2012-01-14","Delivery Truck","68.02","Tennessee","208.16","38138","2012","Q1","1","January","0","-13.676770079231762","1","6-10%"
"Allentown","","Clytie Kelty","Small Business","0.02","2012-01-14","34691","Critical","23","0.56","Technology","Jumbo Drum","Okidata ML184 Turbo Dot Matrix Printers","Office Machines","1425.11","East","4876","7202.94","2012-01-14","Delivery Truck","26.53","Pennsylvania","306.14","18103","2012","Q1","1","January","0","19.78511552227285","0","1-5%"
"Hendersonville","","Toby Swindell","Small Business","0.07","2012-01-14","30567","Not Specified","8","0.4","Office Supplies","Small Box","Tyvek® Side-Opening Peel & Seel® Expanding Envelopes","Envelopes","103.13","South","4292","733.55","2012-01-15","Regular Air","19.99","Tennessee","90.48","37075","2012","Q1","1","January","1","14.059028014450275","0","6-10%"
"Hendersonville","","Toby Swindell","Small Business","0.02","2012-01-14","30567","Not Specified","14","0.56","Office Supplies","Wrap Bag","Newell 336","Pens & Art Supplies","7.32","South","4294","62.6","2012-01-15","Regular Air","0.94","Tennessee","4.28","37075","2012","Q1","1","January","1","11.69329073482428","0","1-5%"
"Post Falls","","Tamara Manning","Corporate","0.0","2012-01-14","43911","Medium","36","0.58","Technology","Jumbo Drum","Panasonic KX-P1131 Dot Matrix Printer","Office Machines","2685.19","West","6201","9920.85","2012-01-15","Delivery Truck","17.86","Idaho","264.98","83854","2012","Q1","1","January","1","27.066128406336148","0","0%"
"Rexburg","","Tamara Manning","Corporate","0.06","2012-01-14","43911","Medium","23","0.57","Furniture","Jumbo Drum","Hon 4070 Series Pagoda™ Round Back Stacking Chairs","Chairs & Chairmats","1278.45","West","6202","7484.31","2012-01-16","Delivery Truck","58.95","Idaho","320.98","83440","2012","Q1","1","January","2","17.08173498959824","0","6-10%"
"Hendersonville","","Toby Swindell","Small Business","0.01","2012-01-14","30567","Not Specified","3","0.45","Furniture","Small Pack","DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7","Office Furnishings","23.0","South","4293","38.71","2012-01-16","Express Air","7.29","Tennessee","9.48","37075","2012","Q1","1","January","2","59.41617153190389","0","1-5%"
"Allentown","","Clytie Kelty","Small Business","0.1","2012-01-14","34691","Critical","13","0.37","Office Supplies","Small Box","Xerox 1939","Paper","-7.39","East","4877","245.82","2012-01-16","Express Air","9.54","Pennsylvania","18.97","18103","2012","Q1","1","January","2","-3.0062647465625254","1","6-10%"
"Allentown","","Clytie Kelty","Small Business","0.08","2012-01-14","34691","Critical","27","0.58","Office Supplies","Small Box","Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags","Appliances","-168.75","East","4875","217.68","2012-01-16","Regular Air","9.23","Pennsylvania","7.77","18103","2012","Q1","1","January","2","-77.5220507166483","1","6-10%"
"Salinas","","Jennifer Patt","Home Office","0.08","2012-01-14","8325","Critical","21","0.4","Technology","Jumbo Drum","Hewlett-Packard Deskjet 5550 Color Inkjet Printer","Office Machines","-220.0491","West","1144","2364.29","2012-01-16","Delivery Truck","56.14","California","115.99","93905","2012","Q1","1","January","2","-9.307195817771932","1","6-10%"
"Salinas","","Jennifer Patt","Home Office","0.08","2012-01-14","8325","Critical","27","0.56","Office Supplies","Wrap Bag","Newell 336","Pens & Art Supplies","13.92","West","1145","112.57","2012-01-17","Regular Air","0.94","California","4.28","93905","2012","Q1","1","January","3","12.365639157857334","0","6-10%"
"Battle Creek","","Giulietta Weimer","Corporate","0.0","2012-01-15","37729","Not Specified","48","0.38","Office Supplies","Small Box","Avery Printable Repositionable Plastic Tabs","Binders and Binder Accessories","-26.7835","Central","5297","447.89","2012-01-15","Regular Air","6.19","Michigan","8.6","49017","2012","Q1","1","January","0","-5.979928107347787","1","0%"
"Hattiesburg","","Jennifer Jackson","Home Office","0.08","2012-01-15","12676","High","25","0.49","Furniture","Small Box","6"" Cubicle Wall Clock, Black","Office Furnishings","-80.86","South","1769","201.06","2012-01-16","Express Air","7.96","Mississippi","8.09","39401","2012","Q1","1","January","1","-40.21685069133592","1","6-10%"
"Knoxville","","Amy Hunt","Consumer","0.09","2012-01-15","22243","Critical","9","0.56","Office Supplies","Wrap Bag","Newell 335","Pens & Art Supplies","-1.82","South","3103","24.76","2012-01-16","Regular Air","0.7","Tennessee","2.88","37918","2012","Q1","1","January","1","-7.350565428109855","1","6-10%"
"West Mifflin","","Amy Cox","Small Business","0.06","2012-01-15","48773","Medium","7","0.38","Office Supplies","Wrap Bag","Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page","Paper","3.27","East","6849","51.27","2012-01-17","Regular Air","2.17","Pennsylvania","7.04","15122","2012","Q1","1","January","2","6.3779988297249846","0","6-10%"
"Lombard","","Skye Norling","Home Office","0.01","2012-01-15","6884","Low","41","0.36","Office Supplies","Small Box","Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright)","Paper","-61.21","Central","950","217.0","2012-01-20","Regular Air","4.75","Illinois","4.98","60148","2012","Q1","1","January","5","-28.207373271889402","1","1-5%"
"Lombard","","Skye Norling","Home Office","0.04","2012-01-15","6884","Low","47","0.39","Office Supplies","Wrap Bag","Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""","Paper","119.09","Central","951","296.13","2012-01-20","Regular Air","1.02","Illinois","6.35","60148","2012","Q1","1","January","5","40.21544591902205","0","1-5%"
"Boardman","","Xylona Price","Corporate","0.04","2012-01-16","30915","Low","20","0.57","Office Supplies","Wrap Bag","Premium Writing Pencils, Soft, #2 by Central Association for the Blind","Pens & Art Supplies","-17.75","East","4341","62.78","2012-01-16","Express Air","2.03","Ohio","2.98","44512","2012","Q1","1","January","0","-28.27333545715196","1","1-5%"
"Naperville","","Sylvia Foulston","Corporate","0.1","2012-01-16","31781","Medium","46","0.39","Office Supplies","Small Box","Fellowes Black Plastic Comb Bindings","Binders and Binder Accessories","-282.6125","Central","4459","249.02","2012-01-17","Regular Air","8.49","Illinois","5.81","60540","2012","Q1","1","January","1","-113.48988033089711","1","6-10%"
"Naperville","","Sylvia Foulston","Corporate","0.03","2012-01-16","31781","Medium","41","0.52","Office Supplies","Wrap Bag","Assorted Color Push Pins","Rubber Bands","5.53","Central","4460","78.49","2012-01-17","Regular Air","0.75","Illinois","1.81","60540","2012","Q1","1","January","1","7.045483501082941","0","1-5%"
"Hot Springs","","Joe Elijah","Home Office","0.0","2012-01-16","49541","Medium","35","0.57","Office Supplies","Small Box","Fellowes Personal Hanging Folder Files, Navy","Storage & Organization","16.46","South","6941","503.75","2012-01-17","Regular Air","5.5","Arkansas","13.43","71901","2012","Q1","1","January","1","3.2674937965260544","0","0%"
"Woodmere","","Jason Klamczynski","Small Business","0.05","2012-01-16","39173","Critical","2","0.76","Furniture","Jumbo Box","Bevis Round Conference Table Top, X-Base","Tables","-433.290143","East","5534","373.27","2012-01-18","Delivery Truck","29.21","New York","179.29","11598","2012","Q1","1","January","2","-116.0795517989659","1","1-5%"
"Laurel","","Sanjit Jacobs","Consumer","0.02","2012-01-16","2370","Critical","6","0.69","Furniture","Medium Box","Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle","Office Furnishings","-85.76","East","345","679.6","2012-01-18","Regular Air","13.99","Maryland","110.98","20707","2012","Q1","1","January","2","-12.619187757504417","1","1-5%"
"Laurel","","Sanjit Jacobs","Consumer","0.01","2012-01-16","2370","Critical","30","0.4","Office Supplies","Wrap Bag","TOPS Money Receipt Book, Consecutively Numbered in Red,","Paper","59.18","East","346","257.42","2012-01-18","Regular Air","2.87","Maryland","8.01","20707","2012","Q1","1","January","2","22.98966669256468","0","1-5%"
"Woodmere","","Jason Klamczynski","Small Business","0.09","2012-01-16","39173","Critical","36","0.52","Office Supplies","Wrap Bag","Stockwell Push Pins","Rubber Bands","3.23","East","5533","76.48","2012-01-18","Regular Air","0.78","New York","2.18","11598","2012","Q1","1","January","2","4.223326359832636","0","6-10%"
"Murfreesboro","","Christina Anderson","Corporate","0.04","2012-01-16","22147","Low","37","0.44","Furniture","Small Pack","Executive Impressions 14"" Two-Color Numerals Wall Clock","Office Furnishings","175.07","South","3086","832.14","2012-01-20","Regular Air","8.99","Tennessee","22.72","37130","2012","Q1","1","January","4","21.03852717090874","0","1-5%"
"Boardman","","Xylona Price","Corporate","0.01","2012-01-16","30915","Low","25","0.59","Technology","Small Box","M70","Telephones and Communication","561.132","East","4342","2836.0505","2012-01-21","Regular Air","8.99","Ohio","125.99","44512","2012","Q1","1","January","5","19.785684352235617","0","1-5%"
"Palm Beach Gardens","","Katherine Ducich","Corporate","0.06","2012-01-17","10272","Medium","26","0.39","Office Supplies","Small Box","Xerox 1991","Paper","76.43","South","1416","566.39","2012-01-17","Regular Air","8.18","Florida","22.84","33403","2012","Q1","1","January","0","13.49423542082311","0","6-10%"
"Wilmette","","Carlos Soltero","Small Business","0.08","2012-01-17","12771","Critical","40","0.39","Office Supplies","Small Box","Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White","Labels","-193.44","Central","1781","1143.49","2012-01-17","Regular Air","19.99","Illinois","30.53","60091","2012","Q1","1","January","0","-16.916632414800304","1","6-10%"
"Sioux Falls","","Paul Prost","Corporate","0.1","2012-01-17","46884","Medium","25","0.55","Office Supplies","Wrap Bag","Newell 309","Pens & Art Supplies","39.52","Central","6587","280.43","2012-01-18","Regular Air","2.36","South Dakota","11.55","57103","2012","Q1","1","January","1","14.092643440430768","0","6-10%"
